0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
48, 0, 7, 779838, 9248, 50102, 27068, 31754, 12770, 51, 4044, 623, 0, 55, 309432
57, 0, 0, 1893203, 273850, 102459, 270314, 86389, 49104, 61, 49997, 1138, 0, -427, 457510
63, 0, 0, 331924, 6002, 6697, 15350, 4312, 6509, 61, 1702, 1651, 0, 66, 48609
50, 0, 0, 434775, 4402, 3790, 14763, 12823, 4160, 57, 1892, 2161, 0, -38, 17301
43, 0, 0, 1569109, 7176, 17067, 41714, 11124, 8640, 63, 5642, 2674, 0, 11, 221084
53, 0, 0, 68231, 4036, 17195, 8354, 24676, 28232, 48, 4433, 3190, 0, -18, 47382
60, 0, 0, 359321, 24158, 84794, 13484, 101703, 23953, 34, 5941, 3703, 0, 113, 398297
54, 0, 0, 700476, 21033, 9702, 14771, 18099, 5263, 24, 5048, 4216, 0, -218, 127069
56, 0, 7, 428836, 18313, 9301, 20220, 10217, 6389, 34, 3883, 4730, 0, -22, 86052
41, 0, 0, 452267, 24404, 5743, 14348, 7387, 3396, 43, 3865, 5244, 0, 2, 59411
26, 0, 0, 1802282, 20024, 11520, 146822, 49188, 19043, 67, 13362, 5737, 0, -196, 96071
14, 0, 0, 1042462, 34519, 8761, 327368, 42834, 15496, 90, 10153, 6271, 0, 204, 112153
14, 0, 0, 316162, 8124, 3542, 7840, 6154, 4639, 90, 1645, 6783, 0, -10, 31143
30, 0, 24, 1197073, 20947, 34695, 25669, 27607, 13855, 87, 5414, 7297, 0, -133, 57369
44, 0, 0, 1584242, 154390, 73875, 48205, 120110, 52963, 78, 42428, 7812, 0, 640, 265740
61, 0, 0, 1780409, 135259, 54957, 21462, 44985, 45381, 63, 6479, 8323, 0, 835, 295493
74, 0, 0, 827581, 11272, 20708, 23117, 30076, 32201, 61, 5359, 8840, 0, -124, 43205
48, 0, 0, 483820, 15072, 6475, 60990, 40015, 17323, 60, 11431, 9352, 0, 66, 212954
43, 0, 0, 2048373, 395301, 137864, 243049, 351180, 84857, 60, 47042, 9868, 0, 341, 997993
40, 0, 0, 163004, 13273, 8303, 31146, 4429, 5028, 61, 3021, 10381, 0, 68, 64624
34, 0, 0, 1539476, 63634, 50978, 47135, 118113, 38256, 57, 21724, 10894, 0, -731, 278278
48, 0, 0, 1213130, 9063, 14265, 12971, 5595, 9934, 54, 3905, 11409, 0, 165, 93888
